2,21,1,1,Boguszów-Gorce,gmina miejska,
2,21,2,1,Jedlina-Zdrój,gmina miejska,
2,21,3,1,Szczawno-Zdrój,gmina miejska,
2,21,4,2,Czarny Bór,gmina wiejska,
2,21,5,4,Głuszyca,miasto,
2,21,5,5,Głuszyca,obszar wiejski,
2,21,6,4,Mieroszów,miasto,
2,21,6,5,Mieroszów,obszar wiejski,
2,21,7,2,Stare Bogaczowice,gmina wiejska,
2,21,8,2,Walim,gmina wiejska,
2,22,,,wołowski,powiat,
2,22,1,4,Brzeg Dolny,miasto,
2,22,1,5,Brzeg Dolny,obszar wiejski,
2,22,2,2,Wińsko,gmina wiejska,
2,22,3,4,Wołów,miasto,
2,22,3,5,Wołów,obszar wiejski,
2,23,,,wrocławski,powiat,
2,23,1,2,Czernica,gmina wiejska,
2,23,2,2,Długołęka,gmina wiejska,
2,23,3,2,Jordanów Śląski,gmina wiejska,
2,23,4,4,Kąty Wrocławskie,miasto,
2,23,4,5,Kąty Wrocławskie,obszar wiejski,
2,23,5,2,Kobierzyce,gmina wiejska,
2,23,6,2,Mietków,gmina wiejska,
2,23,7,4,Sobótka,miasto,
2,23,7,5,Sobótka,obszar wiejski,
2,23,8,4,Siechnice,miasto,
2,23,8,5,Siechnice,obszar wiejski,
2,23,9,2,Żórawina,gmina wiejska,
2,24,,,ząbkowicki,powiat,
2,24,1,4,Bardo,miasto,
2,24,1,5,Bardo,obszar wiejski,
2,24,2,2,Ciepłowody,gmina wiejska,
2,24,3,4,Kamieniec Ząbkowicki,miasto,
2,24,3,5,Kamieniec Ząbkowicki,obszar wiejski,
2,24,4,2,Stoszowice,gmina wiejska,
2,24,5,4,Ząbkowice Śląskie,miasto,
2,24,5,5,Ząbkowice Śląskie,obszar wiejski,
2,24,6,4,Ziębice,miasto,
2,24,6,5,Ziębice,obszar wiejski,
2,24,7,4,Złoty Stok,miasto,
2,24,7,5,Złoty Stok,obszar wiejski,
2,25,,,zgorzelecki,powiat,
2,25,1,1,Zawidów,gmina miejska,
2,25,2,1,Zgorzelec,gmina miejska,
2,25,3,4,Bogatynia,miasto,
2,25,3,5,Bogatynia,obszar wiejski,
2,25,4,4,Pieńsk,miasto,
2,25,4,5,Pieńsk,obszar wiejski,
2,25,5,2,Sulików,gmina wiejska,
2,25,6,4,Węgliniec,miasto,
2,25,6,5,Węgliniec,obszar wiejski,
2,25,7,2,Zgorzelec,gmina wiejska,
2,26,,,złotoryjski,powiat,
2,26,1,1,Wojcieszów,gmina miejska,
2,26,2,1,Złotoryja,gmina miejska,
2,26,3,2,Pielgrzymka,gmina wiejska,
2,26,4,4,Świerzawa,miasto,
2,26,4,5,Świerzawa,obszar wiejski,
2,26,5,2,Zagrodno,gmina wiejska,
2,26,6,2,Złotoryja,gmina wiejska,
2,61,,,Jelenia Góra,miasto na prawach powiatu,
2,61,1,1,Jelenia Góra,gmina miejska,
2,62,,,Legnica,miasto na prawach powiatu,
2,62,1,1,Legnica,gmina miejska,
2,64,,,Wrocław,miasto na prawach powiatu,
2,64,2,9,Wrocław-Fabryczna,delegatura,
2,64,3,9,Wrocław-Krzyki,delegatura,
2,64,4,9,Wrocław-Psie Pole,delegatura,
2,64,5,9,Wrocław-Stare Miasto,delegatura,
2,64,6,9,Wrocław-Śródmieście,delegatura,
2,65,,,Wałbrzych,miasto na prawach powiatu,
2,65,1,1,Wałbrzych,gmina miejska,
4,,,,KUJAWSKO-POMORSKIE,województwo,
4,1,,,aleksandrowski,powiat,
4,1,1,1,Aleksandrów Kujawski,gmina miejska,
4,1,2,1,Ciechocinek,gmina miejska,
4,1,3,1,Nieszawa,gmina miejska,
4,1,4,2,Aleksandrów Kujawski,gmina wiejska,
4,1,5,2,Bądkowo,gmina wiejska,
4,1,6,2,Koneck,gmina wiejska,
4,1,7,2,Raciążek,gmina wiejska,
4,1,8,2,Waganiec,gmina wiejska,
4,1,9,2,Zakrzewo,gmina wiejska,
4,2,,,brodnicki,powiat,
4,2,1,1,Brodnica,gmina miejska,
4,2,2,2,Bobrowo,gmina wiejska,
4,2,3,2,Brodnica,gmina wiejska,
4,2,4,2,Brzozie,gmina wiejska,
4,2,5,4,Górzno,miasto,
4,2,5,5,Górzno,obszar wiejski,
4,2,6,2,Bartniczka,gmina wiejska,
4,2,7,4,Jabłonowo Pomorskie,miasto,
4,2,7,5,Jabłonowo Pomorskie,obszar wiejski,
4,2,8,2,Osiek,gmina wiejska,
4,2,9,2,Świedziebnia,gmina wiejska,
4,2,10,2,Zbiczno,gmina wiejska,
4,3,,,bydgoski,powiat,
4,3,1,2,Białe Błota,gmina wiejska,
4,3,2,2,Dąbrowa Chełmińska,gmina wiejska,
4,3,3,2,Dobrcz,gmina wiejska,
4,3,4,4,Koronowo,miasto,
4,3,4,5,Koronowo,obszar wiejski,
4,3,5,2,Nowa Wieś Wielka,gmina wiejska,
4,3,6,2,Osielsko,gmina wiejska,
4,3,7,2,Sicienko,gmina wiejska,
4,3,8,4,Solec Kujawski,miasto,
4,3,8,5,Solec Kujawski,obszar wiejski,
4,4,,,chełmiński,powiat,
4,4,1,1,Chełmno,gmina miejska,
4,4,2,2,Chełmno,gmina wiejska,
4,4,3,2,Kijewo Królewskie,gmina wiejska,
4,4,4,2,Lisewo,gmina wiejska,
4,4,5,2,Papowo Biskupie,gmina wiejska,
4,4,6,2,Stolno,gmina wiejska,
4,4,7,2,Unisław,gmina wiejska,
4,5,,,golubsko-dobrzyński,powiat,
4,5,1,1,Golub-Dobrzyń,gmina miejska,
4,5,2,2,Ciechocin,gmina wiejska,
4,5,3,2,Golub-Dobrzyń,gmina wiejska,
4,5,4,4,Kowalewo Pomorskie,miasto,
4,5,4,5,Kowalewo Pomorskie,obszar wiejski,
4,5,5,2,Radomin,gmina wiejska,
4,5,6,2,Zbójno,gmina wiejska,
4,6,,,grudziądzki,powiat,
4,6,1,2,Grudziądz,gmina wiejska,
4,6,2,2,Gruta,gmina wiejska,
4,6,3,4,Łasin,miasto,
4,6,3,5,Łasin,obszar wiejski,
4,6,4,4,Radzyń Chełmiński,miasto,
4,6,4,5,Radzyń Chełmiński,obszar wiejski,
4,6,5,2,Rogóźno,gmina wiejska,
4,6,6,2,Świecie nad Osą,gmina wiejska,
4,7,,,inowrocławski,powiat,
4,7,1,1,Inowrocław,gmina miejska,
4,7,2,2,Dąbrowa Biskupia,gmina wiejska,
4,7,3,4,Gniewkowo,miasto,
4,7,3,5,Gniewkowo,obszar wiejski,
4,7,4,2,Inowrocław,gmina wiejska,
4,7,5,4,Janikowo,miasto,
4,7,5,5,Janikowo,obszar wiejski,
4,7,6,4,Kruszwica,miasto,
4,7,6,5,Kruszwica,obszar wiejski,
4,7,7,4,Pakość,miasto,
4,7,7,5,Pakość,obszar wiejski,
4,7,8,2,Rojewo,gmina wiejska,
4,7,9,2,Złotniki Kujawskie,gmina wiejska,
4,8,,,lipnowski,powiat,
4,8,1,1,Lipno,gmina miejska,
4,8,2,2,Bobrowniki,gmina wiejska,
4,8,3,2,Chrostkowo,gmina wiejska,
4,8,4,4,Dobrzyń nad Wisłą,miasto,
4,8,4,5,Dobrzyń nad Wisłą,obszar wiejski,
4,8,5,2,Kikół,gmina wiejska,
4,8,6,2,Lipno,gmina wiejska,
4,8,7,4,Skępe,miasto,
4,8,7,5,Skępe,obszar wiejski,
4,8,8,2,Tłuchowo,gmina wiejska,
4,8,9,2,Wielgie,gmina wiejska,
4,9,,,mogileński,powiat,
4,9,1,2,Dąbrowa,gmina wiejska,
4,9,2,2,Jeziora Wielkie,gmina wiejska,
4,9,3,4,Mogilno,miasto,
4,9,3,5,Mogilno,obszar wiejski,
4,9,4,4,Strzelno,miasto,
4,9,4,5,Strzelno,obszar wiejski,
4,10,,,nakielski,powiat,
4,10,1,4,Kcynia,miasto,
4,10,1,5,Kcynia,obszar wiejski,
4,10,2,4,Mrocza,miasto,
4,10,2,5,Mrocza,obszar wiejski,
4,10,3,4,Nakło nad Notecią,miasto,
4,10,3,5,Nakło nad Notecią,obszar wiejski,
4,10,4,2,Sadki,gmina wiejska,
4,10,5,4,Szubin,miasto,
4,10,5,5,Szubin,obszar wiejski,
4,11,,,radziejowski,powiat,
4,11,1,1,Radziejów,gmina miejska,
4,11,2,2,Bytoń,gmina wiejska,
4,11,3,2,Dobre,gmina wiejska,
4,11,4,2,Osięciny,gmina wiejska,
4,11,5,4,Piotrków Kujawski,miasto,
4,11,5,5,Piotrków Kujawski,obszar wiejski,
4,11,6,2,Radziejów,gmina wiejska,
4,11,7,2,Topólka,gmina wiejska,
4,12,,,rypiński,powiat,
4,12,1,1,Rypin,gmina miejska,
4,12,2,2,Brzuze,gmina wiejska,
4,12,3,2,Rogowo,gmina wiejska,
4,12,4,2,Rypin,gmina wiejska,
4,12,5,2,Skrwilno,gmina wiejska,
4,12,6,2,Wąpielsk,gmina wiejska,
4,13,,,sępoleński,powiat,
4,13,1,4,Kamień Krajeński,miasto,
4,13,1,5,Kamień Krajeński,obszar wiejski,
4,13,2,4,Sępólno Krajeńskie,miasto,
4,13,2,5,Sępólno Krajeńskie,obszar wiejski,
4,13,3,2,Sośno,gmina wiejska,
4,13,4,4,Więcbork,miasto,
4,13,4,5,Więcbork,obszar wiejski,
4,14,,,świecki,powiat,
4,14,1,2,Bukowiec,gmina wiejska,
4,14,2,2,Dragacz,gmina wiejska,
4,14,3,2,Drzycim,gmina wiejska,
4,14,4,2,Jeżewo,gmina wiejska,
4,14,5,2,Lniano,gmina wiejska,
4,14,6,4,Nowe,miasto,
4,14,6,5,Nowe,obszar wiejski,
4,14,7,2,Osie,gmina wiejska,
4,14,8,2,Pruszcz,gmina wiejska,
4,14,9,4,Świecie,miasto,
4,14,9,5,Świecie,obszar wiejski,
4,14,10,2,Świekatowo,gmina wiejska,
4,14,11,2,Warlubie,gmina wiejska,
4,15,,,toruński,powiat,
4,15,1,1,Chełmża,gmina miejska,
4,15,2,2,Chełmża,gmina wiejska,
4,15,3,2,Czernikowo,gmina wiejska,
4,15,4,2,Lubicz,gmina wiejska,
4,15,5,2,Łubianka,gmina wiejska,
4,15,6,2,Łysomice,gmina wiejska,
4,15,7,2,Obrowo,gmina wiejska,
4,15,8,2,Wielka Nieszawka,gmina wiejska,
4,15,9,2,Zławieś Wielka,gmina wiejska,
4,16,,,tucholski,powiat,
4,16,1,2,Cekcyn,gmina wiejska,
4,16,2,2,Gostycyn,gmina wiejska,
4,16,3,2,Kęsowo,gmina wiejska,
4,16,4,2,Lubiewo,gmina wiejska,
4,16,5,2,Śliwice,gmina wiejska,
4,16,6,4,Tuchola,miasto,
4,16,6,5,Tuchola,obszar wiejski,
4,17,,,wąbrzeski,powiat,
4,17,1,1,Wąbrzeźno,gmina miejska,
4,17,2,2,Dębowa Łąka,gmina wiejska,
4,17,3,2,Książki,gmina wiejska,
4,17,4,2,Płużnica,gmina wiejska,
4,17,5,2,Ryńsk,gmina wiejska,
4,18,,,włocławski,powiat,
4,18,1,1,Kowal,gmina miejska,
4,18,2,2,Baruchowo,gmina wiejska,
4,18,3,2,Boniewo,gmina wiejska,
4,18,4,4,Brześć Kujawski,miasto,
4,18,4,5,Brześć Kujawski,obszar wiejski,
4,18,5,2,Choceń,gmina wiejska,
4,18,6,4,Chodecz,miasto,
4,18,6,5,Chodecz,obszar wiejski,
4,18,7,2,Fabianki,gmina wiejska,
4,18,8,4,Izbica Kujawska,miasto,
4,18,8,5,Izbica Kujawska,obszar wiejski,
4,18,9,2,Kowal,gmina wiejska,
4,18,10,2,Lubanie,gmina wiejska,
4,18,11,4,Lubień Kujawski,miasto,
4,18,11,5,Lubień Kujawski,obszar wiejski,
4,18,12,4,Lubraniec,miasto,
4,18,12,5,Lubraniec,obszar wiejski,
4,18,13,2,Włocławek,gmina wiejska,
4,19,,,żniński,powiat,
4,19,1,4,Barcin,miasto,
4,19,1,5,Barcin,obszar wiejski,
4,19,2,2,Gąsawa,gmina wiejska,
4,19,3,4,Janowiec Wielkopolski,miasto,
4,19,3,5,Janowiec Wielkopolski,obszar wiejski,
4,19,4,4,Łabiszyn,miasto,
4,19,4,5,Łabiszyn,obszar wiejski,
4,19,5,2,Rogowo,gmina wiejska,
4,19,6,4,Żnin,miasto,
4,19,6,5,Żnin,obszar wiejski,
4,61,,,Bydgoszcz,miasto na prawach powiatu,
4,61,1,1,Bydgoszcz,gmina miejska,
4,62,,,Grudziądz,miasto na prawach powiatu,
4,62,1,1,Grudziądz,gmina miejska,
4,63,,,Toruń,miasto na prawach powiatu,
4,63,1,1,Toruń,gmina miejska,
4,64,,,Włocławek,miasto na prawach powiatu,
4,64,1,1,Włocławek,gmina miejska,
6,,,,LUBELSKIE,województwo,
6,1,,,bialski,powiat,
6,1,1,1,Międzyrzec Podlaski,gmina miejska,
6,1,2,1,Terespol,gmina miejska,
6,1,3,2,Biała Podlaska,gmina wiejska,
6,1,4,2,Drelów,gmina wiejska,
6,1,5,2,Janów Podlaski,gmina wiejska,
6,1,6,2,Kodeń,gmina wiejska,
6,1,7,2,Konstantynów,gmina wiejska,
6,1,8,2,Leśna Podlaska,gmina wiejska,
6,1,9,2,Łomazy,gmina wiejska,
6,1,10,2,Międzyrzec Podlaski,gmina wiejska,
6,1,11,2,Piszczac,gmina wiejska,
6,1,12,2,Rokitno,gmina wiejska,
6,1,13,2,Rossosz,gmina wiejska,
6,1,14,2,Sławatycze,gmina wiejska,
6,1,15,2,Sosnówka,gmina wiejska,
6,1,16,2,Terespol,gmina wiejska,
6,1,17,2,Tuczna,gmina wiejska,
6,1,18,2,Wisznice,gmina wiejska,
6,1,19,2,Zalesie,gmina wiejska,
6,2,,,biłgorajski,powiat,
6,2,1,1,Biłgoraj,gmina miejska,
6,2,2,2,Aleksandrów,gmina wiejska,
6,2,3,2,Biłgoraj,gmina wiejska,
6,2,4,2,Biszcza,gmina wiejska,
6,2,5,4,Frampol,miasto,
6,2,5,5,Frampol,obszar wiejski,
6,2,6,4,Goraj,miasto,
6,2,6,5,Goraj,obszar wiejski,
6,2,7,4,Józefów,miasto,
6,2,7,5,Józefów,obszar wiejski,
6,2,8,2,Księżpol,gmina wiejska,
6,2,9,2,Łukowa,gmina wiejska,
6,2,10,2,Obsza,gmina wiejska,
6,2,11,2,Potok Górny,gmina wiejska,
6,2,12,4,Tarnogród,miasto,
6,2,12,5,Tarnogród,obszar wiejski,
6,2,13,2,Tereszpol,gmina wiejska,
6,2,14,2,Turobin,gmina wiejska,
6,3,,,chełmski,powiat,
6,3,1,1,Rejowiec Fabryczny,gmina miejska,
6,3,2,2,Białopole,gmina wiejska,
6,3,3,2,Chełm,gmina wiejska,
6,3,4,2,Dorohusk,gmina wiejska,
6,3,5,2,Dubienka,gmina wiejska,
6,3,6,2,Kamień,gmina wiejska,
6,3,7,2,Leśniowice,gmina wiejska,
6,3,8,2,Rejowiec Fabryczny,gmina wiejska,
6,3,9,2,Ruda-Huta,gmina wiejska,
6,3,10,2,Sawin,gmina wiejska,
6,3,11,4,Siedliszcze,miasto,
6,3,11,5,Siedliszcze,obszar wiejski,
6,3,12,2,Wierzbica,gmina wiejska,
6,3,13,2,Wojsławice,gmina wiejska,
6,3,14,2,Żmudź,gmina wiejska,
6,3,15,4,Rejowiec,miasto,
6,3,15,5,Rejowiec,obszar wiejski,
6,4,,,hrubieszowski,powiat,
6,4,1,1,Hrubieszów,gmina miejska,
6,4,2,2,Dołhobyczów,gmina wiejska,
6,4,3,2,Horodło,gmina wiejska,
6,4,4,2,Hrubieszów,gmina wiejska,
6,4,5,2,Mircze,gmina wiejska,
6,4,6,2,Trzeszczany,gmina wiejska,
6,4,7,2,Uchanie,gmina wiejska,
6,4,8,2,Werbkowice,gmina wiejska,
6,5,,,janowski,powiat,
6,5,1,2,Batorz,gmina wiejska,
6,5,2,2,Chrzanów,gmina wiejska,
6,5,3,2,Dzwola,gmina wiejska,
6,5,4,2,Godziszów,gmina wiejska,
6,5,5,4,Janów Lubelski,miasto,
6,5,5,5,Janów Lubelski,obszar wiejski,
6,5,6,4,Modliborzyce,miasto,
6,5,6,5,Modliborzyce,obszar wiejski,
6,5,7,2,Potok Wielki,gmina wiejska,
6,6,,,krasnostawski,powiat,
6,6,1,1,Krasnystaw,gmina miejska,
6,6,2,2,Fajsławice,gmina wiejska,
6,6,3,2,Gorzków,gmina wiejska,
6,6,4,2,Izbica,gmina wiejska,
6,6,5,2,Krasnystaw,gmina wiejska,
6,6,6,2,Kraśniczyn,gmina wiejska,
6,6,7,2,Łopiennik Górny,gmina wiejska,
6,6,9,2,Rudnik,gmina wiejska,
6,6,10,2,Siennica Różana,gmina wiejska,
6,6,11,2,Żółkiewka,gmina wiejska,
6,7,,,kraśnicki,powiat,
6,7,1,1,Kraśnik,gmina miejska,
6,7,2,4,Annopol,miasto,
6,7,2,5,Annopol,obszar wiejski,
6,7,3,2,Dzierzkowice,gmina wiejska,
6,7,4,2,Gościeradów,gmina wiejska,
6,7,5,2,Kraśnik,gmina wiejska,
6,7,6,2,Szastarka,gmina wiejska,
6,7,7,2,Trzydnik Duży,gmina wiejska,
6,7,8,4,Urzędów,miasto,
6,7,8,5,Urzędów,obszar wiejski,
6,7,9,2,Wilkołaz,gmina wiejska,
6,7,10,2,Zakrzówek,gmina wiejska,
6,8,,,lubartowski,powiat,
6,8,1,1,Lubartów,gmina miejska,
6,8,2,2,Abramów,gmina wiejska,
6,8,3,2,Firlej,gmina wiejska,
6,8,4,2,Jeziorzany,gmina wiejska,
6,8,5,4,Kamionka,miasto,
6,8,5,5,Kamionka,obszar wiejski,
6,8,6,4,Kock,miasto,
6,8,6,5,Kock,obszar wiejski,
6,8,7,2,Lubartów,gmina wiejska,
6,8,8,2,Michów,gmina wiejska,
6,8,9,2,Niedźwiada,gmina wiejska,
6,8,10,4,Ostrów Lubelski,miasto,
6,8,10,5,Ostrów Lubelski,obszar wiejski,
6,8,11,2,Ostrówek,gmina wiejska,
6,8,12,2,Serniki,gmina wiejska,
6,8,13,2,Uścimów,gmina wiejska,
6,9,,,lubelski,powiat,
6,9,1,4,Bełżyce,miasto,
6,9,1,5,Bełżyce,obszar wiejski,
6,9,2,2,Borzechów,gmina wiejska,
6,9,3,4,Bychawa,miasto,
6,9,3,5,Bychawa,obszar wiejski,
6,9,4,2,Garbów,gmina wiejska,
6,9,5,2,Głusk,gmina wiejska,
6,9,6,2,Jabłonna,gmina wiejska,
6,9,7,2,Jastków,gmina wiejska,
6,9,8,2,Konopnica,gmina wiejska,
6,9,9,2,Krzczonów,gmina wiejska,
6,9,10,2,Niedrzwica Duża,gmina wiejska,
6,9,11,2,Niemce,gmina wiejska,
6,9,12,2,Strzyżewice,gmina wiejska,
6,9,13,2,Wojciechów,gmina wiejska,
6,9,14,2,Wólka,gmina wiejska,
6,9,15,2,Wysokie,gmina wiejska,
6,9,16,2,Zakrzew,gmina wiejska,
6,10,,,łęczyński,powiat,
6,10,1,2,Cyców,gmina wiejska,
6,10,2,2,Ludwin,gmina wiejska,
6,10,3,4,Łęczna,miasto,
6,10,3,5,Łęczna,obszar wiejski,
6,10,4,2,Milejów,gmina wiejska,
6,10,5,2,Puchaczów,gmina wiejska,
6,10,6,2,Spiczyn,gmina wiejska,
6,11,,,łukowski,powiat,
6,11,1,1,Łuków,gmina miejska,
6,11,2,1,Stoczek Łukowski,gmina miejska,
6,11,3,2,Adamów,gmina wiejska,
6,11,4,2,Krzywda,gmina wiejska,
